연번,종목,명칭,소재지,관리자,상세페이지링크
6,국보,이순신 난중일기 및 서간첩 임진장초(李舜臣 亂中日記 및 書簡帖 壬辰狀草),충남 아산시,현충사관리소,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00760000&ccbaCtcd=34&ccbaCpno=1113400760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
7,국보,서산 용현리 마애여래삼존상(瑞山 龍賢里 磨崖如來三尊像),충남 서산시,서산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00840000&ccbaCtcd=34&ccbaCpno=1113400840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
8,국보,무령왕 금제 관식(武寧王 金製 冠飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01540000&ccbaCtcd=34&ccbaCpno=1113401540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
9,국보,무령왕 금귀걸이(武寧王 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01560000&ccbaCtcd=34&ccbaCpno=1113401560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
10,국보,무령왕비 금귀걸이(武寧王妃 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01570000&ccbaCtcd=34&ccbaCpno=1113401570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1,국보,천안 봉선홍경사 갈기비(天安 奉先弘慶寺 碣記碑),충남 천안시,천안시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00070000&ccbaCtcd=34&ccbaCpno=1113400070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
2,국보,보령 성주사지 대낭혜화상탑비(保寧 聖住寺址 大朗慧和尙塔碑),충남 보령시,보령시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00080000&ccbaCtcd=34&ccbaCpno=1113400080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
3,국보,부여 정림사지 오층석탑(扶餘 定林寺址 五層石塔),충남 부여군,부여군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00090000&ccbaCtcd=34&ccbaCpno=1113400090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
4,국보,예산 수덕사 대웅전(禮山 修德寺 大雄殿),충남 예산군,수덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00490000&ccbaCtcd=34&ccbaCpno=1113400490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
5,국보,청양 장곡사 철조약사여래좌상 및 석조대좌(靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座),충남 청양군,장곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00580000&ccbaCtcd=34&ccbaCpno=1113400580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
6,국보,이순신 난중일기 및 서간첩 임진장초(李舜臣 亂中日記 및 書簡帖 壬辰狀草),충남 아산시,현충사관리소,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00760000&ccbaCtcd=34&ccbaCpno=1113400760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
7,국보,서산 용현리 마애여래삼존상(瑞山 龍賢里 磨崖如來三尊像),충남 서산시,서산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00840000&ccbaCtcd=34&ccbaCpno=1113400840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
8,국보,무령왕 금제 관식(武寧王 金製 冠飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01540000&ccbaCtcd=34&ccbaCpno=1113401540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
9,국보,무령왕 금귀걸이(武寧王 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01560000&ccbaCtcd=34&ccbaCpno=1113401560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
10,국보,무령왕비 금귀걸이(武寧王妃 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01570000&ccbaCtcd=34&ccbaCpno=1113401570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1,국보,천안 봉선홍경사 갈기비(天安 奉先弘慶寺 碣記碑),충남 천안시,천안시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00070000&ccbaCtcd=34&ccbaCpno=1113400070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
2,국보,보령 성주사지 대낭혜화상탑비(保寧 聖住寺址 大朗慧和尙塔碑),충남 보령시,보령시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00080000&ccbaCtcd=34&ccbaCpno=1113400080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
3,국보,부여 정림사지 오층석탑(扶餘 定林寺址 五層石塔),충남 부여군,부여군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00090000&ccbaCtcd=34&ccbaCpno=1113400090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
4,국보,예산 수덕사 대웅전(禮山 修德寺 大雄殿),충남 예산군,수덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00490000&ccbaCtcd=34&ccbaCpno=1113400490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
5,국보,청양 장곡사 철조약사여래좌상 및 석조대좌(靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座),충남 청양군,장곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00580000&ccbaCtcd=34&ccbaCpno=1113400580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
6,국보,이순신 난중일기 및 서간첩 임진장초(李舜臣 亂中日記 및 書簡帖 壬辰狀草),충남 아산시,현충사관리소,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00760000&ccbaCtcd=34&ccbaCpno=1113400760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
7,국보,서산 용현리 마애여래삼존상(瑞山 龍賢里 磨崖如來三尊像),충남 서산시,서산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00840000&ccbaCtcd=34&ccbaCpno=1113400840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
8,국보,무령왕 금제 관식(武寧王 金製 冠飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01540000&ccbaCtcd=34&ccbaCpno=1113401540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
9,국보,무령왕 금귀걸이(武寧王 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01560000&ccbaCtcd=34&ccbaCpno=1113401560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
10,국보,무령왕비 금귀걸이(武寧王妃 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01570000&ccbaCtcd=34&ccbaCpno=1113401570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1,국보,천안 봉선홍경사 갈기비(天安 奉先弘慶寺 碣記碑),충남 천안시,천안시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00070000&ccbaCtcd=34&ccbaCpno=1113400070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
2,국보,보령 성주사지 대낭혜화상탑비(保寧 聖住寺址 大朗慧和尙塔碑),충남 보령시,보령시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00080000&ccbaCtcd=34&ccbaCpno=1113400080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
3,국보,부여 정림사지 오층석탑(扶餘 定林寺址 五層石塔),충남 부여군,부여군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00090000&ccbaCtcd=34&ccbaCpno=1113400090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
4,국보,예산 수덕사 대웅전(禮山 修德寺 大雄殿),충남 예산군,수덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00490000&ccbaCtcd=34&ccbaCpno=1113400490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
5,국보,청양 장곡사 철조약사여래좌상 및 석조대좌(靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座),충남 청양군,장곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00580000&ccbaCtcd=34&ccbaCpno=1113400580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
6,국보,이순신 난중일기 및 서간첩 임진장초(李舜臣 亂中日記 및 書簡帖 壬辰狀草),충남 아산시,현충사관리소,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00760000&ccbaCtcd=34&ccbaCpno=1113400760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
7,국보,서산 용현리 마애여래삼존상(瑞山 龍賢里 磨崖如來三尊像),충남 서산시,서산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00840000&ccbaCtcd=34&ccbaCpno=1113400840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
8,국보,무령왕 금제 관식(武寧王 金製 冠飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01540000&ccbaCtcd=34&ccbaCpno=1113401540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
9,국보,무령왕 금귀걸이(武寧王 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01560000&ccbaCtcd=34&ccbaCpno=1113401560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
10,국보,무령왕비 금귀걸이(武寧王妃 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01570000&ccbaCtcd=34&ccbaCpno=1113401570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1,국보,천안 봉선홍경사 갈기비(天安 奉先弘慶寺 碣記碑),충남 천안시,천안시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00070000&ccbaCtcd=34&ccbaCpno=1113400070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
2,국보,보령 성주사지 대낭혜화상탑비(保寧 聖住寺址 大朗慧和尙塔碑),충남 보령시,보령시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00080000&ccbaCtcd=34&ccbaCpno=1113400080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
3,국보,부여 정림사지 오층석탑(扶餘 定林寺址 五層石塔),충남 부여군,부여군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00090000&ccbaCtcd=34&ccbaCpno=1113400090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
4,국보,예산 수덕사 대웅전(禮山 修德寺 大雄殿),충남 예산군,수덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00490000&ccbaCtcd=34&ccbaCpno=1113400490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
5,국보,청양 장곡사 철조약사여래좌상 및 석조대좌(靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座),충남 청양군,장곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00580000&ccbaCtcd=34&ccbaCpno=1113400580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
6,국보,이순신 난중일기 및 서간첩 임진장초(李舜臣 亂中日記 및 書簡帖 壬辰狀草),충남 아산시,현충사관리소,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00760000&ccbaCtcd=34&ccbaCpno=1113400760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
7,국보,서산 용현리 마애여래삼존상(瑞山 龍賢里 磨崖如來三尊像),충남 서산시,서산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=00840000&ccbaCtcd=34&ccbaCpno=1113400840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
8,국보,무령왕 금제 관식(武寧王 金製 冠飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01540000&ccbaCtcd=34&ccbaCpno=1113401540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
9,국보,무령왕 금귀걸이(武寧王 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01560000&ccbaCtcd=34&ccbaCpno=1113401560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
10,국보,무령왕비 금귀걸이(武寧王妃 金製耳飾),충남 공주시,국립공주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=34&ccbaKdcd=11&ccbaAsno=01570000&ccbaCtcd=34&ccbaCpno=1113401570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
